open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2021-01-14,37329.13,40100.54,36766.07,39175.88,407.515497,2021-01-14 23:59:59.999,15715758.18542151,31318,194.785378,7526879.23671242
2021-01-15,39138.66,39723.34,34444.39,36732.12,554.127909,2021-01-15 23:59:59.999,20378498.04992207,41157,244.024325,8968295.75156952
2021-01-16,36734.73,37948.26,35350.0,35982.21,385.981721,2021-01-16 23:59:59.999,14202479.53691673,31983,176.390398,6495842.49804094
2021-01-17,35982.2,36842.5,33859.11,35826.78,308.508956,2021-01-17 23:59:59.999,10929471.8025095,29533,130.340924,4624394.67178721
2021-01-18,35841.98,37469.87,34787.46,36627.61,329.067462,2021-01-18 23:59:59.999,11880727.07617524,26924,139.016134,5024578.7259139
2021-01-19,36624.79,37848.91,35874.74,35926.59,340.565257,2021-01-19 23:59:59.999,12544586.63244199,29496,165.64725,6105871.12226378
2021-01-20,35867.39,36398.16,33351.36,35484.17,525.9541,2021-01-20 23:59:59.999,18325661.94344271,32591,207.968193,7240832.26521384
2021-01-21,35464.08,35604.47,30191.0,30748.54,895.465664,2021-01-21 23:59:59.999,28945579.36678304,31621,369.896073,11991176.61154791
2021-01-22,30873.21,33827.83,29000.0,33045.55,870.318427,2021-01-22 23:59:59.999,26677749.66769687,17323,402.745564,12350559.04739526
2021-01-23,32941.38,33451.56,31400.0,32110.3,210.849721,2021-01-23 23:59:59.999,6827842.65824214,5831,89.897638,2915604.11120541
2021-01-24,32064.71,33073.47,30895.25,32276.8,181.797634,2021-01-24 23:59:59.999,5809339.73844663,4286,54.096792,1742139.43747546
2021-01-25,32276.46,34860.0,31937.89,32222.22,275.094619,2021-01-25 23:59:59.999,9110354.86181086,7250,97.446853,3247449.0686927
2021-01-26,32218.2,32920.0,30831.41,32457.97,247.095624,2021-01-26 23:59:59.999,7883870.01678576,6570,109.297376,3490323.25196347
2021-01-27,32493.78,32555.7,29250.0,30356.27,301.390318,2021-01-27 23:59:59.999,9274209.85104054,8187,141.501585,4355484.00548574
2021-01-28,30351.17,33780.5,29858.1,33311.17,286.030946,2021-01-28 23:59:59.999,9106948.03980745,7973,126.942798,4049412.72016841
2021-01-29,33372.95,38539.39,31929.72,34242.42,987.916825,2021-01-29 23:59:59.999,35133643.12986929,24624,441.041519,15668663.16903175
2021-01-30,34282.21,34929.32,32835.91,34240.95,310.242049,2021-01-30 23:59:59.999,10536117.49029808,8586,158.085438,5379757.81688856
2021-01-31,34240.99,34334.27,32166.67,33071.34,190.641978,2021-01-31 23:59:59.999,6335110.90285007,5215,95.491882,3176089.12488207
2021-02-01,33097.72,34700.0,32287.34,33545.56,215.258484,2021-02-01 23:59:59.999,7258656.253726,6071,108.284372,3654334.13197203
2021-02-02,33491.57,35976.92,33440.11,35505.83,251.941418,2021-02-02 23:59:59.999,8763795.90955589,6808,136.10158,4732923.01034109
2021-02-03,35477.64,37652.5,35381.06,37633.27,499.415853,2021-02-03 23:59:59.999,18264616.01160285,12614,112.248217,4117065.10480587
2021-02-04,37601.48,38696.53,36181.63,36961.45,794.377078,2021-02-04 23:59:59.999,29804100.67066986,21699,259.982195,9745541.44870451
2021-02-05,36935.44,38344.42,36570.91,38306.68,400.513652,2021-02-05 23:59:59.999,15094025.28817693,12726,86.905018,3268513.52507968
2021-02-06,38306.68,40958.13,38209.7,39220.16,271.93314,2021-02-06 23:59:59.999,10768964.01074215,12234,110.742897,4396888.35773431
2021-02-07,39177.37,39680.56,37360.12,38789.4,365.480765,2021-02-07 23:59:59.999,14077256.77115848,11563,113.36172,4371291.17845548
2021-02-08,38796.29,46788.25,38009.78,46386.93,589.688918,2021-02-08 23:59:59.999,25030812.47228395,20829,231.795146,9965031.19175015
2021-02-09,46410.03,48123.7,45014.73,46468.4,557.381568,2021-02-09 23:59:59.999,25993562.32401953,17911,185.577856,8677332.15111939
2021-02-10,46468.4,47300.0,43700.0,44871.28,477.334904,2021-02-10 23:59:59.999,21733181.03811529,18033,127.745065,5834658.63778919
2021-02-11,44871.28,48710.45,43984.89,47961.49,334.624128,2021-02-11 23:59:59.999,15455629.82683425,13054,137.21857,6371482.41870453
2021-02-12,47977.55,48986.88,46157.73,47326.29,374.047168,2021-02-12 23:59:59.999,17742246.22779752,14197,119.407586,5679016.82348891
2021-02-13,47319.46,48128.28,46233.27,47110.11,292.697171,2021-02-13 23:59:59.999,13840646.41390588,10652,54.108853,2558918.77044726
2021-02-14,47138.7,49691.04,47011.23,48589.46,182.839344,2021-02-14 23:59:59.999,8863273.86609896,9239,94.051042,4563110.43539721
2021-02-15,48580.94,48983.98,45610.03,47907.41,434.841096,2021-02-15 23:59:59.999,20801223.21267264,11201,121.404201,5763385.46401909
2021-02-16,47922.97,50684.84,47037.04,49132.87,449.066676,2021-02-16 23:59:59.999,21940235.1244169,12103,169.780875,8326771.27242078
2021-02-17,49167.87,52615.33,48964.28,52039.76,407.383666,2021-02-17 23:59:59.999,20844372.72457191,12441,134.440709,6857493.55458738
2021-02-18,52118.97,52520.18,50914.9,51614.67,336.431209,2021-02-18 23:59:59.999,17467396.80824625,7496,96.371516,5002657.22510771
2021-02-19,51578.71,56335.12,50738.02,55876.0,327.562147,2021-02-19 23:59:59.999,17533585.68993213,12846,147.816534,7949169.36289227
2021-02-20,55929.59,57567.0,53865.08,55858.83,300.738538,2021-02-20 23:59:59.999,16895130.78055506,19958,144.200963,8101355.79144491
2021-02-21,55853.06,58361.09,55462.71,57425.47,227.730144,2021-02-21 23:59:59.999,12995734.53381507,17205,104.939256,5983519.13197186
2021-02-22,57416.19,57509.4,47913.84,54152.15,567.683143,2021-02-22 23:59:59.999,30460559.69618743,25969,282.501505,15164853.83144025
2021-02-23,54118.63,54179.23,44928.36,48903.91,866.735606,2021-02-23 23:59:59.999,42115993.03391842,22512,391.687573,18964194.43616558
2021-02-24,48913.96,51356.82,46953.92,49682.98,358.706564,2021-02-24 23:59:59.999,17803645.31749327,20778,165.347436,8223884.53267249
2021-02-25,49679.78,52001.06,46708.76,47075.19,333.527721,2021-02-25 23:59:59.999,16633718.98847942,20942,154.202191,7698792.92451184
2021-02-26,47013.45,48435.78,44111.32,46314.74,457.138462,2021-02-26 23:59:59.999,21252491.05219016,27401,222.191578,10357314.5912906
2021-02-27,46303.21,48375.0,45013.6,46113.12,229.097458,2021-02-27 23:59:59.999,10754234.78864974,19342,109.34699,5125742.49149756
2021-02-28,46107.36,46613.27,43000.0,45161.6,372.158691,2021-02-28 23:59:59.999,16597085.66880904,13352,177.115768,7917553.02663314
2021-03-01,45161.2,49783.33,44950.13,49617.18,370.249921,2021-03-01 23:59:59.999,17689566.67427134,11081,196.329955,9356072.15104174
2021-03-02,49566.16,50204.7,47065.54,48456.72,228.987524,2021-03-02 23:59:59.999,11109791.96378921,7044,102.190519,4965985.66195582
2021-03-03,48389.21,52631.64,48148.14,50352.9,255.807299,2021-03-03 23:59:59.999,12953206.86199214,8794,142.36453,7208184.57387978
2021-03-04,50377.73,51780.29,47500.0,48373.02,364.099317,2021-03-04 23:59:59.999,17915120.10429652,9722,160.297146,7910001.95589463
2021-03-05,48331.2,49430.45,46329.97,48747.32,405.35635,2021-03-05 23:59:59.999,19323286.06757096,8543,194.152258,9287513.46643615
2021-03-06,48773.57,49210.46,47055.76,48905.34,274.470343,2021-03-06 23:59:59.999,13273744.72111348,8835,108.362751,5238998.95004232
2021-03-07,48893.35,51447.81,48893.35,50960.87,202.240914,2021-03-07 23:59:59.999,10162436.04685744,7619,95.19051,4779786.28740996
2021-03-08,50996.74,52395.78,49285.46,52335.07,278.010895,2021-03-08 23:59:59.999,14125103.49144634,9655,137.925874,7011090.78531393
2021-03-09,52400.0,54890.0,51847.85,54857.46,312.015916,2021-03-09 23:59:59.999,16830217.55977555,10114,117.711851,6342307.26763302
2021-03-10,54889.99,57407.64,52782.18,55955.34,565.980917,2021-03-10 23:59:59.999,31255962.39836237,17631,169.425929,9366190.40866584
2021-03-11,55909.78,58129.0,54294.59,57756.57,301.297684,2021-03-11 23:59:59.999,16972236.04199202,11217,139.992535,7884145.22748321
2021-03-12,57761.45,58091.65,55052.66,57232.78,392.058973,2021-03-12 23:59:59.999,22120573.88405076,9908,147.951476,8380293.6038253
2021-03-13,57178.52,61822.09,56100.0,61173.44,238.846735,2021-03-13 23:59:59.999,14089639.31606301,9712,99.303123,5870461.66362949
2021-03-14,61203.75,61697.85,58963.2,58963.2,173.469374,2021-03-14 23:59:59.999,10468545.26311264,6014,86.411169,5221647.21423184
2021-03-15,58962.85,60611.01,54583.37,55552.06,467.143221,2021-03-15 23:59:59.999,26612118.47928404,12605,226.146234,12876599.41867322
2021-03-16,55565.82,56946.89,53280.97,56946.89,377.453865,2021-03-16 23:59:59.999,20805651.20610015,13438,191.100858,10525795.56462433
2021-03-17,56928.63,58974.35,54142.98,58781.2,310.686163,2021-03-17 23:59:59.999,17452148.44095399,9771,165.347527,9284340.52806195
2021-03-18,58975.98,60122.56,57024.0,57678.64,250.292898,2021-03-18 23:59:59.999,14658022.64063121,8946,108.112874,6340317.6163638
2021-03-19,57623.45,59459.94,56274.68,58143.3,256.335715,2021-03-19 23:59:59.999,14916011.33077083,7841,125.108652,7275330.61144278
2021-03-20,58040.59,59876.34,57832.25,58075.12,160.725485,2021-03-20 23:59:59.999,9461276.37776965,6481,76.48849,4504243.0431038
2021-03-21,58060.15,58571.99,55459.19,57330.95,174.825296,2021-03-21 23:59:59.999,9983911.99666925,5235,72.59327,4156957.6485492
2021-03-22,57392.09,58426.53,53701.96,54076.17,206.56348,2021-03-22 23:59:59.999,11584795.7072163,8233,87.523032,4896316.08130369
2021-03-23,54066.67,55829.74,53000.07,54387.68,225.545178,2021-03-23 23:59:59.999,12300434.2417586,7582,90.981808,4960369.2898443
2021-03-24,54303.69,57184.47,51000.0,52307.69,323.138914,2021-03-24 23:59:59.999,17653827.98768019,11391,143.392191,7850833.39117227
2021-03-25,52294.13,53228.87,50444.23,51304.0,316.578315,2021-03-25 23:59:59.999,16441865.18916438,10690,160.659692,8343279.63191513
2021-03-26,51311.64,55091.44,51283.54,55028.38,240.605987,2021-03-26 23:59:59.999,12821522.78350297,8371,111.252557,5943612.39955344
2021-03-27,55028.36,56632.08,53944.2,55839.0,194.577652,2021-03-27 23:59:59.999,10752994.78822103,7306,83.905534,4637158.30715124
2021-03-28,55823.71,56541.9,54687.88,55773.8,140.569613,2021-03-28 23:59:59.999,7839612.29592249,6262,70.944369,3960243.97540563
2021-03-29,55809.0,58401.15,54914.74,57611.51,212.479431,2021-03-29 23:59:59.999,12111195.39169459,8602,111.858933,6372179.5957332
2021-03-30,57677.07,59359.65,57076.67,58747.49,143.911921,2021-03-30 23:59:59.999,8419671.42947118,6211,64.901452,3804778.33334968
2021-03-31,58717.24,59787.24,56857.7,58773.06,261.078594,2021-03-31 23:59:59.999,15269412.06003538,8655,117.86786,6900391.28102079
2021-04-01,58747.08,59487.01,57943.49,58723.68,225.885576,2021-04-01 23:59:59.999,13300287.11694084,8545,119.173311,7021163.0315534
2021-04-02,58735.38,60171.61,58444.89,58980.0,278.604685,2021-04-02 23:59:59.999,16546234.35860319,11497,132.953113,7896914.4254256
2021-04-03,58958.71,59780.83,56897.85,57054.29,279.639129,2021-04-03 23:59:59.999,16338573.80759118,9011,128.411026,7511192.39619198
2021-04-04,57061.2,58482.2,56442.0,58179.83,244.953418,2021-04-04 23:59:59.999,14055214.07964217,7060,106.46958,6113409.88491122
2021-04-05,58236.24,59259.78,56801.82,59110.55,194.500456,2021-04-05 23:59:59.999,11322663.24457296,7378,99.087824,5767870.71083199
2021-04-06,59131.13,59500.0,57401.96,57995.35,372.22847,2021-04-06 23:59:59.999,21717823.52014394,12846,165.153114,9643134.62766293
2021-04-07,57995.35,58643.67,55470.1,55921.81,618.893009,2021-04-07 23:59:59.999,35269432.75069636,24928,286.759053,16351600.19517481
2021-04-08,55940.45,58144.15,55690.9,58070.47,239.497105,2021-04-08 23:59:59.999,13688415.59779739,10359,124.327548,7107770.7011259
2021-04-09,58081.86,58886.76,57660.43,58114.3,223.299192,2021-04-09 23:59:59.999,13008903.52191834,9496,106.671748,6215162.60422131
2021-04-10,58148.26,61353.31,57892.24,59776.67,460.593003,2021-04-10 23:59:59.999,27626356.70515345,20560,217.381426,13031708.68964024
2021-04-11,59779.45,60693.74,59231.65,60001.4,400.123347,2021-04-11 23:59:59.999,23933422.33264568,16223,185.910323,11118723.91888435
2021-04-12,60002.61,61259.43,59428.57,59870.0,341.193748,2021-04-12 23:59:59.999,20525915.27033367,15733,164.820767,9915531.62168326
2021-04-13,59870.0,63749.42,59826.57,63555.57,479.892121,2021-04-13 23:59:59.999,29888284.3605392,21820,227.350285,14185192.11027138
2021-04-14,63607.7,64853.59,61321.56,62940.36,738.306728,2021-04-14 23:59:59.999,46730790.28501055,32472,346.154984,21918001.16174298
2021-04-15,63019.42,63767.34,62038.65,63161.09,288.18601,2021-04-15 23:59:59.999,18123997.47370701,14301,130.004433,8183627.2051873
2021-04-16,63193.73,63510.88,60006.79,61345.0,698.337589,2021-04-16 23:59:59.999,42799986.25046863,24528,379.189326,23214675.88165773
2021-04-17,61345.0,62500.0,59608.3,60000.96,355.803604,2021-04-17 23:59:59.999,21735519.96038643,16242,181.31767,11080933.80076171
2021-04-18,60010.75,60366.84,51000.74,56155.11,1810.623187,2021-04-18 23:59:59.999,100375989.83863388,54188,925.890365,51243261.97297095
2021-04-19,56152.95,57513.51,54242.56,55607.18,761.96758,2021-04-19 23:59:59.999,42680738.90219084,28942,370.018224,20741399.87614199
2021-04-20,55623.02,57084.74,53353.6,56430.65,923.594545,2021-04-20 23:59:59.999,51138162.62334897,31693,476.504926,26396700.20910775
2021-04-21,56430.65,56756.47,53626.3,53788.72,636.905988,2021-04-21 23:59:59.999,35208677.05026257,27863,289.162665,15989325.01315988
2021-04-22,53806.36,55463.66,50481.03,51694.18,1169.265697,2021-04-22 23:59:59.999,62327721.92407002,52551,533.871809,28441278.83680463
2021-04-23,51692.95,52119.17,47509.6,51121.61,963.76669,2021-04-23 23:59:59.999,47989705.66608216,39014,483.143162,24082710.40065087
2021-04-24,51125.96,51186.03,48675.17,50042.37,455.961209,2021-04-24 23:59:59.999,22776945.16629727,16426,238.036312,11892354.7095699
2021-04-25,50082.49,50571.42,46957.72,49063.82,776.05531,2021-04-25 23:59:59.999,38166292.2376791,26770,373.824515,18383375.94555699
2021-04-26,49082.7,54333.33,48777.77,54019.14,867.406534,2021-04-26 23:59:59.999,45572693.50507815,36897,408.637477,21534597.34240898
2021-04-27,53991.9,55447.05,53248.44,55008.96,628.331125,2021-04-27 23:59:59.999,34344474.94576637,22010,364.025885,19917975.16023847
2021-04-28,55012.03,56427.44,53813.23,54831.52,576.4614,2021-04-28 23:59:59.999,31595546.75923869,21257,270.131247,14801935.21432545
2021-04-29,54871.95,55190.72,52328.22,53557.33,420.210864,2021-04-29 23:59:59.999,22571673.76616592,15622,210.29859,11296725.50285117
2021-04-30,53557.85,57915.1,53051.59,57707.15,599.026329,2021-04-30 23:59:59.999,33370891.00869311,22947,281.78031,15672566.99162884
2021-05-01,57698.27,58467.76,57003.72,57780.38,382.413561,2021-05-01 23:59:59.999,22102661.64593333,15154,172.094608,9944025.81745189
2021-05-02,57800.0,57913.32,56057.84,56577.85,374.101697,2021-05-02 23:59:59.999,21223520.84565957,13938,167.745813,9517461.39198734
2021-05-03,56577.85,58964.91,56463.54,57162.07,507.009012,2021-05-03 23:59:59.999,29274205.82272165,19715,248.77117,14369547.50202052
2021-05-04,57162.08,57189.19,53084.81,53206.25,853.466002,2021-05-04 23:59:59.999,46958854.46619596,31739,409.841927,22544119.08058167
2021-05-05,53196.41,57988.13,52914.2,57430.25,818.784275,2021-05-05 23:59:59.999,45845932.63278258,30195,414.987842,23238839.13083347
2021-05-06,57439.07,58358.14,55267.08,56404.09,633.36826,2021-05-06 23:59:59.999,35956400.93648483,25331,304.783616,17312926.4807014
2021-05-07,56410.73,58657.56,55219.66,57328.39,625.311178,2021-05-07 23:59:59.999,35546055.88473192,26383,310.938656,17657873.78028146
2021-05-08,57303.44,59615.9,56933.24,58861.73,548.632419,2021-05-08 23:59:59.999,32094147.01697727,23841,290.22177,16980456.34558947
2021-05-09,58881.25,59223.28,56266.44,58235.83,535.560584,2021-05-09 23:59:59.999,30961198.49947802,20218,264.438881,15273289.86741511
2021-05-10,58253.12,59516.44,53588.23,55815.35,916.84421,2021-05-10 23:59:59.999,52149113.95659633,32482,463.026642,26323144.41326152
2021-05-11,55795.74,56886.54,54484.15,56674.93,503.489901,2021-05-11 23:59:59.999,28018183.61125211,22611,260.219725,14484856.9644774
2021-05-12,56679.21,57995.75,48645.6,49734.81,852.650386,2021-05-12 23:59:59.999,46224088.1358452,36594,393.548825,21440729.93906594
2021-05-13,49666.15,51367.91,45825.78,49669.51,1946.043354,2021-05-13 23:59:59.999,95936727.32014991,66377,991.809457,48914388.17708931
2021-05-14,49651.56,51470.82,48830.57,49850.56,519.566248,2021-05-14 23:59:59.999,25967291.71172698,24258,250.410228,12535961.24483451
2021-05-15,49856.09,50689.76,46561.24,46764.44,520.721006,2021-05-15 23:59:59.999,25264396.61232067,25890,251.962573,12241179.59246577
2021-05-16,46764.43,49785.42,43879.82,46431.1,1076.519614,2021-05-16 23:59:59.999,50382468.90507458,41984,483.287528,22510697.26801555
2021-05-17,46413.31,46612.88,42113.36,43547.02,1342.450469,2021-05-17 23:59:59.999,58928279.60167797,55019,661.595675,29052059.30125066
2021-05-18,43584.18,45783.51,42252.71,42848.25,835.253153,2021-05-18 23:59:59.999,36660668.99971532,38451,448.044885,19668999.55671075
2021-05-19,42858.47,43586.43,30116.81,36653.5,3229.080039,2021-05-19 23:59:59.999,122505668.8002378,112330,1562.646882,59307281.50453603
2021-05-20,36672.13,42415.23,34933.59,40517.63,2607.465859,2021-05-20 23:59:59.999,102427403.36676864,88671,1342.519221,52780121.41824881
2021-05-21,40502.48,42201.52,33500.0,37269.42,2874.142127,2021-05-21 23:59:59.999,109518814.81413671,93880,1449.936551,55249980.96124623
2021-05-22,37199.43,38831.23,35215.38,37459.95,1835.644948,2021-05-22 23:59:59.999,68649886.8201577,70246,914.344906,34197504.13456715
2021-05-23,37457.21,38272.17,31109.0,34646.69,2893.844956,2021-05-23 23:59:59.999,98942201.13271943,95338,1440.443682,49197005.54066708
2021-05-24,34668.82,39916.7,34383.3,38800.0,1350.74981,2021-05-24 23:59:59.999,49965985.6612335,50837,661.59364,24455555.51564161
2021-05-25,38800.0,39802.98,36445.8,38346.31,1254.662927,2021-05-25 23:59:59.999,47602435.47035664,51374,625.365759,23729961.56783354
2021-05-26,38330.47,40834.13,37807.82,39229.25,1129.246372,2021-05-26 23:59:59.999,44249813.6768233,42775,542.923945,21280194.9148385
2021-05-27,39220.87,40397.39,37138.13,38517.1,1117.809695,2021-05-27 23:59:59.999,43328489.87630663,38040,549.778027,21305557.5071416
2021-05-28,38531.8,38868.51,34703.49,35648.81,1922.337302,2021-05-28 23:59:59.999,69811012.7616375,60426,942.916007,34219556.89501548
2021-05-29,35666.61,37306.11,33629.63,34598.17,2000.245242,2021-05-29 23:59:59.999,70120003.19511005,49216,984.259579,34507100.76298403
2021-05-30,34605.72,36497.16,33390.67,35644.74,804.187816,2021-05-30 23:59:59.999,28418995.49848516,25490,405.652372,14347642.60690072
2021-05-31,35623.36,37492.93,34159.81,37278.91,929.837321,2021-05-31 23:59:59.999,33772492.4304178,25741,461.768041,16768981.62224321
2021-06-01,37260.86,37907.9,35673.63,36661.22,863.296474,2021-06-01 23:59:59.999,31568253.45531686,29252,415.068696,15195004.17656343
2021-06-02,36699.03,38226.44,35937.84,37579.07,511.252851,2021-06-02 23:59:59.999,19099442.9646743,18269,240.274308,8979788.85157903
2021-06-03,37553.86,39467.3,37159.14,39235.62,501.372308,2021-06-03 23:59:59.999,19338574.92096618,17703,243.167702,9389336.35772863
2021-06-04,39249.74,39291.0,35580.6,36849.63,761.906576,2021-06-04 23:59:59.999,28160155.87667502,25702,349.389806,12910350.45027215
2021-06-05,36827.12,37909.11,34813.63,35520.64,692.967896,2021-06-05 23:59:59.999,25121563.091921,23572,340.468305,12349350.93723013
2021-06-06,35520.63,36466.16,35229.93,35800.33,450.638409,2021-06-06 23:59:59.999,16200388.67724017,14723,217.151575,7811240.42265204
2021-06-07,35786.7,36796.64,33293.73,33574.51,736.999312,2021-06-07 23:59:59.999,25832276.06555215,20007,346.741761,12146085.28668869
2021-06-08,33551.19,34062.08,31007.99,33375.75,1135.773614,2021-06-08 23:59:59.999,37148386.73532872,34797,548.347561,17933343.61228113
2021-06-09,33384.21,37529.42,32400.0,37387.12,1254.513945,2021-06-09 23:59:59.999,44004962.72937522,38197,636.954663,22413551.87985728
2021-06-10,37398.73,38429.32,35793.04,36656.06,985.865997,2021-06-10 23:59:59.999,36496930.37349867,34794,454.926298,16836671.79838051
2021-06-11,36730.0,37667.81,35954.63,37336.65,765.615706,2021-06-11 23:59:59.999,28298015.14503823,27256,376.912322,13936255.37259581
2021-06-12,37348.27,37454.93,34600.83,35528.99,652.202114,2021-06-12 23:59:59.999,23283239.93680019,24859,302.762502,10805414.95078545
2021-06-13,35528.99,39362.54,34772.02,39017.71,780.296094,2021-06-13 23:59:59.999,28906644.23885123,26940,401.842084,14898884.18796416
2021-06-14,39032.5,41045.45,38739.09,40522.72,849.361417,2021-06-14 23:59:59.999,33785545.03096959,29312,414.170256,16484970.44613267
2021-06-15,40528.17,41356.9,39536.75,40154.51,610.275926,2021-06-15 23:59:59.999,24578803.39599452,22784,276.323828,11136775.19789764
2021-06-16,40134.0,40522.07,38119.12,38351.86,675.958044,2021-06-16 23:59:59.999,26433404.71655093,21470,301.30693,11780181.14945807
2021-06-17,38330.04,39542.38,37378.93,38094.04,764.534361,2021-06-17 23:59:59.999,29398643.25220912,23443,338.499794,13018718.73992955
2021-06-18,38063.65,38195.67,31000.0,35824.6,1084.997908,2021-06-18 23:59:59.999,39665257.77486304,29904,511.663972,18739395.8870198
2021-06-19,35814.46,36452.48,34830.14,35493.08,874.417075,2021-06-19 23:59:59.999,31242310.31822783,27434,435.311615,15550700.96947859
2021-06-20,35484.89,36132.13,33342.36,35593.24,1259.84697,2021-06-20 23:59:59.999,43804588.27348468,33241,636.694749,22150187.98374118
2021-06-21,35608.32,35742.84,31254.29,31616.31,3321.749211,2021-06-21 23:59:59.999,108767768.82865494,82153,1655.913285,54191744.55044015
2021-06-22,31614.45,33295.8,28812.78,32496.39,2127.805597,2021-06-22 23:59:59.999,66315292.21889972,36681,1084.382858,33683378.98662854
2021-06-23,32509.3,34838.8,31670.94,33664.27,1836.143088,2021-06-23 23:59:59.999,61826058.40436237,42835,899.639971,30317140.85055279
2021-06-24,33675.5,35279.2,32313.37,34653.19,1034.194571,2021-06-24 23:59:59.999,34853648.6132732,31932,522.377852,17617127.85954954
2021-06-25,34711.06,35499.14,31270.83,31592.52,1289.67848,2021-06-25 23:59:59.999,42460194.86610938,41402,618.980852,20386636.97807876
2021-06-26,31578.88,32711.25,30161.2,32271.79,1662.163429,2021-06-26 23:59:59.999,52036867.53021109,51086,855.733073,26803176.76574202
2021-06-27,32294.65,34748.64,32000.19,34692.49,1102.643534,2021-06-27 23:59:59.999,36502679.25897412,31760,564.807708,18698906.32295508
2021-06-28,34709.02,35285.42,33884.84,34487.91,731.538894,2021-06-28 23:59:59.999,25246027.51940551,20664,378.502024,13064096.54617328
2021-06-29,34487.57,36605.26,34235.93,35922.17,656.54945,2021-06-29 23:59:59.999,23288098.30354664,19822,342.886693,12164489.03966128
2021-06-30,35894.9,36088.87,34013.34,35036.58,558.669277,2021-06-30 23:59:59.999,19448341.10924547,16140,271.071218,9434402.18484552
2021-07-01,35048.78,35048.78,32720.03,33506.98,786.487139,2021-07-01 23:59:59.999,26398594.04060779,20308,395.27581,13264248.34727401
2021-07-02,33502.26,33971.12,32698.4,33796.99,654.513379,2021-07-02 23:59:59.999,21787265.65713544,18530,339.099024,11291149.25358812
2021-07-03,33831.62,34943.45,33322.38,34680.62,329.473886,2021-07-03 23:59:59.999,11335023.35099312,9923,179.065589,6159814.82236308
2021-07-04,34648.23,35955.94,34374.99,35280.51,290.759907,2021-07-04 23:59:59.999,10270157.53577136,9150,148.616742,5248475.73486374
2021-07-05,35271.85,35271.85,33138.52,33704.45,452.172232,2021-07-05 23:59:59.999,15425540.7852676,12303,211.215408,7203834.37703974
2021-07-06,33693.05,35098.77,33532.93,34217.95,419.553226,2021-07-06 23:59:59.999,14329748.62192882,12490,221.552267,7569965.02282872
2021-07-07,34178.7,35050.0,33789.71,33856.82,248.928842,2021-07-07 23:59:59.999,8582870.99190321,7091,109.66847,3784521.79774708
2021-07-08,33849.49,33910.81,32082.19,32865.32,409.384321,2021-07-08 23:59:59.999,13451280.68698657,10886,197.984924,6507664.81298255
2021-07-09,32825.9,34098.94,32269.96,33800.0,219.250004,2021-07-09 23:59:59.999,7271187.10806009,7207,116.716655,3871731.6915108
2021-07-10,33809.13,34259.02,33037.11,33521.39,144.937288,2021-07-10 23:59:59.999,4871755.27167592,5092,73.142928,2459299.69590803
2021-07-11,33507.55,34608.53,33315.62,34219.66,114.949624,2021-07-11 23:59:59.999,3910401.39314816,3767,56.468236,1922061.65684495
2021-07-12,34257.39,34672.14,32660.9,33095.72,222.171472,2021-07-12 23:59:59.999,7434338.3667683,6309,88.776933,2973172.37644216
2021-07-13,33080.47,33333.33,32212.0,32735.35,229.918775,2021-07-13 23:59:59.999,7531732.74080687,6423,128.115192,4198911.86489887
2021-07-14,32720.31,33101.8,31592.44,32833.28,315.796934,2021-07-14 23:59:59.999,10198836.26070444,7956,151.508761,4906216.03925545
2021-07-15,32804.36,33190.35,31146.74,31880.94,268.997992,2021-07-15 23:59:59.999,8631902.73902265,7439,130.016644,4172069.76052768
2021-07-16,31868.53,32246.13,31032.34,31384.87,241.814452,2021-07-16 23:59:59.999,7673455.65226964,6540,119.072475,3781974.86844099
2021-07-17,31373.98,31962.49,31173.03,31496.21,154.382012,2021-07-17 23:59:59.999,4870073.9675156,4515,75.467264,2379137.58059454
2021-07-18,31485.79,32440.18,31111.12,31772.22,148.102181,2021-07-18 23:59:59.999,4707425.83244872,4368,79.44866,2528710.67717005
2021-07-19,31796.51,31893.64,30418.08,30807.0,221.956478,2021-07-19 23:59:59.999,6880068.91081368,6685,100.24497,3107068.06984796
2021-07-20,30836.68,31058.04,29285.64,29793.14,311.156764,2021-07-20 23:59:59.999,9282906.40128379,9054,142.553868,4252094.34939113
2021-07-21,29817.41,32827.16,29485.51,32137.9,508.029604,2021-07-21 23:59:59.999,16068624.15976164,14052,267.445435,8455292.6019895
2021-07-22,32136.1,32585.53,31717.4,32288.45,210.069007,2021-07-22 23:59:59.999,6749659.80755463,5695,115.486664,3711915.7613161
2021-07-23,32309.79,33629.45,31988.51,33617.19,253.381513,2021-07-23 23:59:59.999,8306782.47121262,6005,140.729873,4613463.06443602
2021-07-24,33631.54,34487.56,33406.18,34256.95,206.847126,2021-07-24 23:59:59.999,7008589.00048544,6374,106.848386,3621729.34186736
2021-07-25,34257.61,35400.0,33859.48,35376.42,182.421594,2021-07-25 23:59:59.999,6292837.6922645,6460,98.311253,3394026.75570147
2021-07-26,35400.17,40552.97,35228.72,37238.35,1520.271596,2021-07-26 23:59:59.999,58073045.30563899,40548,751.876896,28731468.59230425
2021-07-27,37228.04,39539.28,36388.38,39451.15,1240.66946,2021-07-27 23:59:59.999,46764680.68284053,28193,601.466195,22710052.96292086
